itemid,nombre,volumen,precio,marca,categoria
145219,Revelstoke Spiced Canadian,1000,15.0,Phillips Beverage Company,CANADIAN WHISKIES
70575,Mcadams Canadian Whisky,1750,13.04,Phillips Beverage Company,CANADIAN WHISKIES
344779,Revel Stoke Mini,500,43.95,Phillips Beverage Company,CANADIAN WHISKIES
272813,Revel Stoke,750,7.26,Phillips Beverage Company,CANADIAN WHISKIES
382674,Revel Stoke Roasted Pecan Mini,500,7.34,Phillips Beverage Company,CANADIAN WHISKIES
294267,Revel Stoke Roasted Pecan,750,11.28,Phillips Beverage Company,CANADIAN WHISKIES
398887,Revel Stoke Roasted Apple Mini,3000,43.95,Phillips Beverage Company,CANADIAN WHISKIES
240535,Revel Stoke Roasted Apple,750,11.39,Phillips Beverage Company,CANADIAN WHISKIES
9308,Revel Stoke Roasted Pineapple Mini,500,7.34,Phillips Beverage Company,CANADIAN WHISKIES
175662,Revel Stoke Roasted Pineapple,750,11.39,Phillips Beverage Company,CANADIAN WHISKIES
174341,Mcadams Canadian Whisky,1750,12.89,Phillips Beverage Company,CANADIAN WHISKIES
322839,Revelstoke Spiced Canadian Minis,3017,44.96,Phillips Beverage Company,CANADIAN WHISKIES
281103,Revelstoke Spiced Canadian,750,8.0,Phillips Beverage Company,CANADIAN WHISKIES
384647,Revelstoke Spiced Canadian,1000,10.4,Phillips Beverage Company,CANADIAN WHISKIES
83015,Revelstoke Spiced Canadian,1000,11.28,Phillips Beverage Company,CANADIAN WHISKIES
417631,Mcadams Premium Canadian Whisky,1750,14.15,Phillips Beverage Company,CANADIAN WHISKIES
